Judul,Topik 1,Topik 2,Topik 3
Peningkatan kualitas air kolam ikan dengan prototipe aerator berozon,0.9973921611759523,0.0012977371375203577,0.0013101016865272516
KAJIAN PREFERENSI MAHASISWA TERHADAP DOSEN TEKNIK INDUSTRI UNIVERSITAS TRUNOJOYO MADURA DENGAN MENGGUNAKAN ANALISIS KONJOIN,0.0025962620898068826,0.994799382882253,0.002604355027940053
PERBAIKAN POSTUR KERJA BERDASARKAN IDENTIFIKASI HUMAN ERROR DAN KANSEI ENGINEERING INDUSTRI MEBEL SAMPANG,0.10883453307167917,0.001570146192357783,0.889595320735963
PEMODELAN VIRTUAL ENTERPRISE PADA UKM BATIK BANGKALAN,0.0018223117094205276,0.9963525493188019,0.0018251389717775911
"ANALISIS KESEHATAN DAN KESELAMATAN KERJA 
SERTA PENILAIAN TINGKAT RISIKO DENGAN METODE 
HAZOP 
(HAZARD AND OPERABILITY STUDY)",0.0013919646241731013,0.0013875346786482588,0.9972205006971787
"ANALISIS PREFERENSI KONSUMEN TERHADAP
MULTIATRIBUT PRODUK SMARTPHONE DENGAN 
PENDEKATAN ANALISIS FISHBEIN
(Studi Kasus Mahasiswa Universitas Trunojoyo Madura dan 
Universitas Airlangga Surabaya)",0.4873848013261357,0.5116380803232288,0.000977118350635507
"REDESAIN KEMASAN KACANG TOTO (OTOK) DENGAN
MENGGUNAKAN KANSEI ENGINEERING
(Studi Kasus UKM Di Madura Kab. Pamekasan)",0.0015029222072522601,0.99700581485244,0.001491262940307693
"APLIKASI RANTAI MARKOV DAN PRODUCT LIFE CYCLE
 DALAM UPAYA PERUMUSAN STRATEGI BAURAN PEMASARAN BATIK TULIS MADURA
",0.9967299325227007,0.0016462445383450387,0.0016238229389542766
"PENILAIAN ERGONOMI DAN IDENTIFIKASI PERILAKU TIDAK AMAN GUNA
MENINGKATKAN IMPLEMENTASI SMK3",0.001187024662964701,0.001198637468130674,0.9976143378689046
Identifikasi waste pada Proses Produksi Gula dengan Menggunakan Konsep Pendekatan Lean Production (Studi Kasus : Pabrik Gula Watoe Toelis),0.9953874508576702,0.00231285711955275,0.002299692022777022
ANALSIS PERBAIKAN METODE KERJA DAN PENENTUAN JUMLAH OPERATOR OPTIMAL,0.002122312899295617,0.002113193306968341,0.995764493793736
Meminimasi Waste di Rumah Sakit Syamrabu Bangkalan dengan Pendekatan Lean Hospital,0.0016654633606560856,0.0016456987423044175,0.9966888378970395
"ANALISIS PRODUKTIVITAS DAN KINERJA LINGKUNGAN
DENGAN PENDEKATAN GREEN PRODUCTIVITY
PADA PROSES PROSUKSI BATIK
(Studi Kasus : UKMFK_SIAR COLLECTION)",0.366643613450295,0.6325748467970859,0.0007815397526190766
ANALISIS REKAYASA NILAI (VALUE ENGINEERING) TERHADAP BATIK TULIS MADURA di UKM SYIAR_FK COLLECTION DESA MACAJEH BANGKALAN,0.9973812519234789,0.0013124207192982305,0.0013063273572227274
"USULAN FASILITAS KERJA BERDASARKAN ANALISIS PENGARUH BEBAN
KERJA DAN TINGKAT KEWASPADAAN TERHADAP TINGKAT KESALAHAN
OPERATOR EDITING",0.0013957149432518028,0.001398781016265501,0.9972055040404826
PENGEMBANGAN VERTICAL WIND GENERATOR DENGAN MENGGUNAKAN PENDEKATAN D4S (DESIGN FOR SUSTAINABILITY),0.0021793219046759207,0.0021639296743588858,0.9956567484209652
PENGEMBANGAN PROTOTIPE OVEN PORTABLE DENGAN PENDEKATAN DESIGN FOR SUSTAINABILITY,0.9965198764294263,0.0017299947061324796,0.001750128864441311
PENENTUAN JUMLAH SUMBU YANG BAIK PADA SEMI HIDROPONIK SISTEM SUMBU MENGGUNAKAN DESAIN EKSPERIMEN RANCANG ACAK LENGKAP (RAL),0.0012757301660403391,0.9974529443889443,0.0012713254450154247
"REDESIGN ALAT PEMOTONG STYROFOAM
DENGAN PENDEKATAN REVERSE ENGINEERING DAN VALUE ENGINEERING",0.997062782757984,0.0014664207099126163,0.0014707965321034944
ANALISIS LINGKUNGAN KERJA FISIK TERHADAP WAKTU REAKSI DENGAN METODE TAGUCHI (studi kasus : Mahasiswa teknik industri Universitas Trunojoyo Madura),0.001986542565634629,0.9960085216247438,0.0020049358096214534
PENILAIAN KINERJA TEKNOLOGI KELOMPOK INDUSTRI TENUN IKAT DI LAMONGAN,0.0016220470045483547,0.2868590000420529,0.7115189529533988
Analisis Ekuitas Merek dan Perpindahan Merek untuk Menentukan Strategi Bauran Promosi Sabun Mandi Kesehatan Merek Nuvo,0.0018366937441946201,0.0018339510483442085,0.9963293552074611
"PERANCANGAN MODEL SIMULASI LINI PRODUKSI SEPATU
(Studi Kasus : PT. Widaya Ini Plasma, Sidoarjo)
",0.9963035042105762,0.0018436489272700737,0.001852846862153749
"ANALISA BULLWHIP EFFECT PADA RANTAI PASOK INDUSTRI KECAP TRADISIONAL UD. HASIL BUMI DI KABUPATEN SUMENEP
(Studi kasus UD. Hasil Bumi Sumenep Madura)
",0.0010420184179601548,0.9979107109573463,0.0010472706246935906
"PENINGKATAN NILAI TAMBAH(VALUE ADDED) 
BIJI NANGKA MENJADI TEMPE DENGAN DESAIN
 EKSPERIMEN TAGUCHI
",0.9970019707077711,0.0015016647395056663,0.0014963645527232277
Pengembangan Model Pemilihan Pemasok Dan Pemesanan Bahan Baku Pada Perusahaan Pengolahan Ikan,0.9975315502141566,0.0012367651019244833,0.001231684683918827
ANALISIS DAN PERBAIKAN PENGANGKATAN MANUAL DENGAN PENDEKATAN METODE JOB STRAIN INDEX (JSI) DAN BIOMEKANIKA,0.0027886162235768036,0.0027977950920747537,0.9944135886843485
"GREEN MARKETING: PENGARUH MARKETING MIX, SATISFACTION TERHADAP ATTITUDE DENGAN GREEN PRODUCT PURCHASE INTENTION",0.0016943785719139976,0.9966107878289905,0.0016948335990954041
Pengembangan Kopyah Batik Madura Dengan Pendekatan Analytical Hierarchy Process (AHP) ,0.9956766806326678,0.002156587919131062,0.002166731448201052
PENERAPAN MODEL KANO DAN QUALITY FUNCTION DEPLOYMENT (QFD) UNTUK MENINGKATKAN KUALITAS LAYANAN,0.0023090332127332545,0.995376728801332,0.0023142379859348136
PEMETAAN BATIK TULIS ATHAYA BANGKALAN TERHADAP PESAING PESAINGNYA MENGGUNAKAN PENDEKATAN GREEN MARKETING MIX,0.9971595748790918,0.0014224788169120242,0.0014179463039962026
"PENDEKATAN LEAN MANUFACTURING
UNTUK MENINGKATKAN PRODUKTIVITAS DI PT. XYZ",0.0017764192973511168,0.9964559845323777,0.001767596170271266
PENENTUAN WAKTU ISTIRAHAT PEKERJA BONGKAR KAPAL BEKAS BERDASARKAN ANALISIS BEBAN KERJA FISIK,0.002795828545076973,0.0028333316617789824,0.994370839793144
ANALISIS POLA KLASTER DAN ORIENTASI PASAR SENTRA INDUSTRI BATIK TULIS PAMEKASAN,0.0020216211057844475,0.9959771060649467,0.0020012728292687874
PENGGUNAAN DESAIN FAKTORIAL UNTUK MENGETAHUI PENGARUH JENIS PAKAN IKAN TERHADAP PERTUMBUKAN IKAN LELE,0.7868397871715258,0.2102939443564242,0.00286626847204989
PEMBUATAN PROTOTIPE GENERATOR PEMBANGKIT LISTRIK TENAGA ANGIN SEBAGAI ALTERNATIF ENERGI DENGAN PENDEKATAN METODE D4S (DESIGN FOR SUSTAINABILITY),0.0026173009402167932,0.00258646514300816,0.9947962339167751
"RE-DESIGN PANCI PRESTO BEBEK SONGKEM DENGAN 
PENDEKATAN REKAYASA NILAI (VALUE ENGINEERING)
",0.9968991882527888,0.00154726515787188,0.0015535465893394215
REDESIGN ALAT PEMOTONG KERUPUK DENGAN PENDEKATAN VALUE ENGINEERING,0.9948021752304728,0.002601398569142107,0.002596426200384998
PERANCANGAN ALAT BANTU ANGKAT GABAH YANG ERGONOMIS DI PENGGILINGAN PADI UNTUK MENGURANGI KELELAHAN PEKERJA,0.8546310320897766,0.0018836067467258926,0.14348536116349733
"USULAN PENERAPAN LEAN MANUFACTURING UNTUK MEMINIMALKAN WASTE PADA PRODUKSI PRODUK ROLLING DOOR
PADA UD. HUTAMA TEKNIK Sumenep",0.3602480538563036,0.0014338243751026612,0.6383181217685936
PENERAPAN FUZZY - ANALITIC NETWORK PROCESS (FANP) UNTUK PEMILIHAN SUPPLIER BAHAN BAKU KOPYAH PADA UD ASSALMA SAMPANG,0.0015796250238635748,0.0015662181967746897,0.9968541567793617
PENERAPAN MATERIAL REQUIREMENT PLANNING (MRP) DALAM PERENCANAAN PERSEDIAAN BAHAN BAKU PRODUK KURSI DI UD MEILIDIA PASURUAN,0.04921380411518854,0.0019320827369592034,0.9488541131478523
ANALISIS PENINGKATAN KEANDALAN PADA MESIN SPINDLE MOULDER DENGAN PENDEKATAN RELIABILITY CENTERED MANTENANCE (RCM),0.0038527476878955887,0.9948997234009996,0.001247528911104796
RANCANG BANGUN SISTEM KONTROL DAN MONITORING MICROCLIMATE MENGGUNAKAN MIKROKONTROLER ARDUINO UNO,0.0015131181867024661,0.001520133228462667,0.9969667485848349
PERENCANAAN DAN PENGENDALIAN PERSEDIAAN BAHAN BAKU MENNGUNAKAN METODE MATERIAL REQUIEREMENT PLANNING (MRP) UD ASSALMA SAMPANG,0.0016406625418837874,0.0016236508873531293,0.9967356865707631
"ANALISIS RANTAI PASOK TEMBAKAU MADURA BERDASARKAN BULLWHIP EFFECT PADA
PRODUKSI ROKOK DI PT 1001 ALAMI",0.0016624934131174395,0.9966794226212147,0.0016580839656678728
PENGUKURAN WAKTU KERJA STANDART (STOPWATCH TIME STUDY) DAN DESAIN FASILITAS KERJA DENGAN PENDEKATAN ANTROPOMETRI UNTUK MENINGKATKAN PRODUKTIFITAS,0.0013691253363651741,0.0013701607577098604,0.997260713905925
SEGMENTASI KONSUMEN PERBANKAN DENGAN METODE SEGMENTED COMMUNITY BASED MARKETING BANK BTN BANGKALAN,0.0019026639143873917,0.9961752931046415,0.0019220429809710768
PENERAPAN METODE CHOICE BASED CONJOINT UNTUK MENGETAHUI PREFERENSI NASABAH DALAM PEMILIHAN BANK,0.9044698122177229,0.0016939519199932688,0.09383623586228386
"Optimasi Penjadwalan Mata Kuliah Dengan Metode Goal Programming
(Studi Kasus: Program Studi Teknik Industri, Universitas Trunojoyo",0.9959899898082702,0.002012978962113141,0.0019970312296166597
MENGKAJI SISTEM TRANSAKSI POSTED-OFFER DAN DESENTRALISASI DENGAN METODE PERCOBAAN EKONOMI INDUSTRI,0.002094293981692376,0.0020967030557685986,0.9958090029625389
"UJI SUDUT GEOMETRI, JENIS PENGASAHAN DAN JUMLAH MATA PISAU TERHADAP KETEBALAN HASIL POTONGAN KERUPUK",0.996712780790864,0.0016414331995513666,0.0016457860095847332
Strategi Pengembangan Usaha Ikan Lele Di Tulungagung (Studi Kasus Di Desa Tanggung),0.0024009562677545517,0.9952081416508646,0.0023909020813809205
EVALUASI IMPLEMENTASI KESEHATAN DAN KESELAMATAN KERJA (K3) BATIK TULIS BANGKALAN DENGAN INTEGRASI BEHAVIOR BASED SAFETY (BBS) DAN ANALYTICAL HEIRARCHY PROCESS (AHP),0.0012526621800753948,0.9974851875726062,0.0012621502473183436
"APLIKASI MODEL EOF (ECONOMIC ORDER FREQUENCY) UNTUK OPTIMASI TOTAL BIAYA INVENTORY PRODUK COIL SPRING
(Studi Kasus: PT. INDOSPRING TBK)",0.40173657527287426,0.2773722617600933,0.32089116296703235
"PENERAPAN DISCRETE CHOICE PADA INDUSTRI BATIK TULIS MADURA BERDASARKAN PERSEPSI KONSUMEN
(Studi Kasus : Batik Tulis Tanjung Bumi)
",0.9970283240721216,0.0014925358461608763,0.0014791400817174545
"PERCOBAAN TREADMILL : EFEK JENIS MANUAL MATERIAL HANDLING (MMH), KECEPATAN, DAN OPERATOR TERHADAP JUMLAH KALORI 
YANG DIKELUARKAN
",0.002006089663686878,0.0020005580058070735,0.9959933523305061
"TINGKAT KEPUASAN MAHASISWA FAKULTAS TEKNIK UTM TERHADAP PELAYANAN AKADEMIK FAKULTAS TEKNIK UTM MENGGUNAKAN MODEL EUROPEAN CUSTOMER 
SATISFACTION INDEX
",0.0017177389428894641,0.9965617572348054,0.0017205038223051306
"RANCANGAN TATA LETAK GUDANG BARANG JADI DENGAN KOMBINASI METODE SHARED STORAGE DAN METODE MARKET BASKET ANALYSIS, PT. INDOSPRING, Tbk",0.9979289802092607,0.0010358011225490953,0.0010352186681902565
"PEMILIHAN DESAIN APLIKASI HUMAN MACHINE INTERFACE UNTUK  MICROCLIMATE BERDASARKAN PENGUJIAN USABILITAS
",0.001675231256643213,0.5633726969141484,0.43495207182920836
Usulan Peningkatan Kualitas Pelayanan Rawat Jalan Dengan Metode Lean Six Sigma (Studi Kasus : Puskesmas Kecamatan Kamal),0.8534668113736972,0.001939182465638465,0.14459400616066434
ANALISIS FAKTOR YANG MEMPENGARUHI MOTIF BELANJA ONLINE PADA PRODUK FASHION ,0.0026453024767431467,0.002649481220011845,0.994705216303245
"PENGUKURAN PRODUKTIVITAS DI LANTAI PRODUKSI  PLANT BM GRESIK 
(Studi Kasus Di PT. Varia Usaha Beton Gresik)
",0.0019802717199546,0.9960375250331912,0.0019822032468542164
Pemilihan Supplier Spon Menggunakan Metode ANP (Analytic Network Process),0.0015713781276073763,0.0015697219778410324,0.9968588998945517
"Pengaruh Orientasi Pasar, Struktur Permodalan Dan Kompetensi Sumber Daya Manusia Terhadap Tingkat Adopsi Teknologi (Studi Kasus : Sentra Industri Konveksi Desa Tritunggal, Kabupaten Lamongan)",0.0018883202507689305,0.9962196899158154,0.0018919898334155984
PENGENALAN LOKASI DAN MINIMASI JARAK TEMPUH PERGERAKAN ROBOT PEMADAM API DENGAN MENGGUNAKAN ALGORITMA GENETIKA,0.0014125478817501396,0.0013997295295863318,0.9971877225886636
Identifikasi Variabel-Variabel dari Faktor-Faktor Yang Mempengaruhi Keunggulan Bersaing Perbankan (Studi Kasus : Bank Tabungan Negara Kantor Cabang Bangkalan),0.08920210966067171,0.9094663289743171,0.0013315613650111454
Desain Eksperimen Produk Rengginang Menggunakan Metode Taguchi,0.997043793526151,0.001480287318553732,0.0014759191552950845
"EVALUASI KESEHATAN DAN KESELAMATAN KERJA (K3) DI INDUSTRI BATIK BERDASARKAN BEHAVIOR BASED SAFETY (BBS)
(Studi kasus : UKM Putra Madura, Klampar, Pamekasan)",0.0017852367600562822,0.9964257108498193,0.0017890523901244358
"ANALISIS PENGARUH PENCAHAYAAN RUANG, SUDUT, DAN KECERAHAN LAYAR MONITOR TERHADAP WAKTU BERPIKIR DAN TINGKAT KESALAHAN DENGAN DESAIN FAKTORIAL BLOK
(Studi Kasus Mahasiswa Teknik Industri - Universitas",0.001585080269530807,0.9968262614310869,0.0015886582993824552
PENGUKURAN KINERJA MARKETING MIX DAN PERUMUSAN STRATEGI PEMASARAN UKM BATIK PAMEKASAN,0.6553359574354967,0.3431916464640106,0.0014723961004927256
PENGEMBANGAN KAWASAN INDUSTRI KAKI SURAMADU KAWASAN KHUSUS MADURA,0.002036101673006618,0.995939578558673,0.0020243197683202942
Menerapkan Metode DEA (Data Envelopment Analysis) untuk mengukur efisiensi produksi pada plant BSP (Ready Concrete Mix) di PT Varia Usaha Beton Cabang Gresik,0.0026302322293776472,0.9947446904929184,0.0026250772777040494
"RANCANG BANGUN PROTOTYPE DAN KONTROL MEJA GETAR RUANG MICROCLIMATE DENGAN ANALISIS RESIKO KEGAGALANNYA MENGGUNAKAN METODE FAILURE MODE AND EFFECT ANALYSIS
Studi Kasus : Laboratorium Ergonomi dan Pera",0.6516731174749797,0.0014522186282525937,0.34687466389676774
OPTIMASI PARAMETER PROSES SUSTAINABLE MACHINING PADA MESIN CNC MILLING MENGGUNAKAN METODE TAGUCHI-PRINCIPAL COMPONENT ANALYSIS (PCA),0.0015199675270373477,0.0015106308811964162,0.9969694015917663
APLIKASI GREEN QFD II (GREEN QUALITY FUNCTION DEPLOYMENT II) UNTUK PENGEMBANGAN PRODUK BATIK DI UKM PAMEKASAN,0.9945135680382851,0.0027468062083871405,0.0027396257533276397
ANALISIS DAYA SAING USAHA KECIL MENENGAH BATIK PADA SENTRA BATIK TANJUNG BUMI KAB. BANGKALAN,0.0018914831246584357,0.9962221272503106,0.0018863896250310322
"EFEK DIAMETER COIL, PERBANDINGAN JUMLAH LILITAN, JENIS COIL, PADA TRASMITTER RECEIVER TERHADAP EFISIENSI ENERGI TRANSFER WIRELESS TRANSFER ELECTRICITY DENGAN METODE DESAIN OF EXPERIMENT (DOE)",0.001510950296429104,0.001518262001610423,0.9969707877019605
ANALISIS KINERJA PERUSAHAAN HOTEL C1 SUMENEP DENGAN MENGGUNAKAN PENDEKATAN BALANCED SCORECARD,0.001728233262759402,0.996547233023479,0.0017245337137614582
"PENENTUAN HUBUNGAN INTERNAL SERVICE QUALITY, SERVICE CAPABILITY DAN EXTERNAL SERVICE QUALITY SERTA PENNETUAN PRIORITAS PERBAIKAN KUALITAS LAYANAN DI SMAN 1 BABAT",0.0015832205801997756,0.9968320077791029,0.001584771640697485
PENENTUAN PENJADWALAN MAINTENANCE MESIN MOLDING UNTUK MENGURANGI KECACATAN PRODUK DI PT.BINA MEGAH INDOWOOD,0.5024406508400576,0.49605076975982887,0.0015085794001135002
"PENGARUH MARKETING MIX, SATISFACTION TERHADAP ATTITUDE DENGAN PURCHASE INTENTION",0.0018023867620526905,0.996396177852082,0.0018014353858652108
"Pengaruh Musik, Aromaterapi dan Suhu Terhadap Kemampuan Kognitif dengan Menggunakan Desain Faktorial",0.0014503678233043409,0.0014569476052157934,0.9970926845714798
"ANALISIS PREVENTIVE MAINTENANCE DENGAN METODE RELIABILITY CENTERED MAINTENANCE II (RCM II) GUNA MEMINIMALKAN BIAYA PERAWATAN PADA MESIN OVEN
(Studi Kasus : PT. Toyota Motor Manufacturing Indonesia)",0.7515038823481486,0.24667567152090544,0.0018204461309459302
OPTIMASI MULTIRESPON PADA PROSES PEMESINAN CNC TURNING MENGGUNAKAN METODE TAGUCHI GREY RELATIONAL ANALYSIS (GRA) PADA SPESIMEN BRASS C3604,0.0011599907669182085,0.0011566212954619575,0.9976833879376198
Analisis Kualitas Mahasiswa Fakultas Teknik Universitas Trunojoyo Madura,0.0011851656050141266,0.0011949250204625007,0.9976199093745234
"PERENCANAAN PERSEDIAAN BAHAN BAKU DENGAN MENGGUNAKAN METODE LOT SIZING 
(Studi Kasus Pada PT. Indospring, Tbk â Gresik)",0.0022494423151923956,0.0022162822211278504,0.9955342754636797
"PERHITUNGAN EFEKTIVITAS MESIN DENGAN 
MENGGUNAKAN METODE OVERALL EQUIPMENT 
EFFECTIVENESS (OEE).
(Studi Kasus PT. Indospring Tbk.)",0.8429223551434716,0.0019933858832684543,0.1550842589732599
Pengukuran Produktivitas Dengan Menggunakan Metode Objective Matrix (OMAX) Pada PT.IGLAS,0.00189590595276457,0.9962127542589995,0.0018913397882359584
Perumusan Strategi Pemasaran Ukm Peci Gresik Dengan Metode Swot,0.0015638764907364728,0.996869754709731,0.0015663687995324397
Perumusan Strategi Bersaing Produk Tas Dan Koper Sebagai Produk Unggulan Kabupaten Sidoarjo Dengan Menggunakan Pendekatan Rantai Nilai,0.0025866843143519938,0.5032937163290133,0.49411959935663463
Strategi Pengembangan Industri Kecil Menengah Kerajinan Cor Kuningan Di Kecamatan Trowulan kabupaten Mojokerto,0.0017569646050968636,0.19649017519599893,0.8017528601989042
PENGARUH INOVASI PRODUK KERAJINAN TERHADAP KINERJA PEMASARAN,0.5279771898152144,0.4690183041641742,0.0030045060206112806
Penerapan Stream Mapping Dalam Upaya Memperbaiki Sistem Produksi (Studi Kasus PT.Barata Indonesia Gresik),0.9961497580534897,0.001921158097879843,0.0019290838486305032
"ANALISIS PENGARUH EXPERIENTIAL MARKETING TERHADAP LOYALITAS 
KONSUMEN BATIK DENGAN MENGGUNAKAN ANALISIS REGRESI",0.0018015315228043982,0.9964047147388039,0.0017937537383917292
ANALSIS FAKTOR-FAKTOR YANG MEMPENGARUHI PERILAKU KERJA AMAN PADA INDUSTRI BATIK SUMENEP SEBAGAI UPAYA PENINGKATAN KINERJA KESELAMATAN,0.0017261669017490716,0.9965432677364212,0.0017305653618297449
STRATEGI PEMASARAN UKM BATIK MADURA DALAM MENGHADAPI MASYARAKAT EKONOMI ASEAN (MEA) 2015,0.4605974087295419,0.5377773258998317,0.0016252653706263986
EVALUASI POSTUR KERJA DENGAN PEMODELAN BIOMEKANIKA DI MEBEL MAKMUR LAMONGAN,0.0019475532170663975,0.0019512275727203566,0.9961012192102132
"RANCANGAN PEBAIKAN KUALITAS PRODUK SIDE FRAME DENGAN  PENDEKATAN DMAI (DEFINE, MEASURE, ANALYZE, IMPROVE) PADA PT.  BARATA INDONESIA (Studi Kasus: PT. Barata Indonesia)",0.9969414152728736,0.001533026102429956,0.0015255586246963855
PERBAIKAN PROSES PRODUKSI MENGGUNAKAN PENDEKATAN LEAN MANUFACTURING PADA UKM BATIK AL-BAROKAH BLUTO SUMENEP,0.99662070046306,0.0016918158191936436,0.0016874837177464088
"PENERAPAN METODE SIX SIGMA DAN FMEA PADA 
PT. JAPFA COMFEED INDONESIA TBK UNIT MARGOMULYO 
",0.9973833193086932,0.0013110975570555616,0.0013055831342511084
ANALISIS KESEHATAN DAN KESELAMATAN KERJA (K3) BERDASARKAN METODE BEHAVIOR BASED SAFETY (BBS) DENGAN ASPEK PARTISIPATORI DALAM ERGONOMI TOTAL PADA INDUSTRI BATIK TULIS SAMPANG,0.002186346726368733,0.2126925498288333,0.785121103444798
"RANCANG BANGUN WIRELESS CHARGER HANDPHONE
DENGAN PENDEKATAN VDI 2221-DESIGN OF EXPERIMENT
",0.001531006693280459,0.0015325216590236427,0.9969364716476959
EVALUASI POSTUR KERJA PETANI DALAM PENGGUNAAN ALAT BANTU TANAM JAGUNG âGEJEKâ DENGAN PENDEKATAN ANTROPOMETRI DAN REBA ( Rapid Entire Body Assessment),0.0017371097861943127,0.001732927225761551,0.9965299629880441
"PERANCANGAN MESIN PENETAS TELUR UNTUK MENINGKATKAN PRODUKTIFITAS (DAYA TETAS) DENGAN 
PENDEKATAN REKAYASA NILAI DAN DESAIN EKSPERIMEN 
",0.9932452540618918,0.0033778953643678364,0.0033768505737403485
"OPTIMASI SISTEM PERAWATAN MESIN UNTUK MENGURANGI BREAKDOWN 
MESIN PADA MESIN AMDK (AIR MINUM DALAM KEMASAN) DI CV. AIDRAT ",0.4330137684679698,0.5654407504442767,0.0015454810877535842
Perancangan Sistem Informasi Praktek Kerja Lapangan dan Skripsi Berbasis Web dengan Metode Waterfall Model,0.0016389881361298824,0.2055346822200372,0.7928263296438329
Analisis Faktor-Faktor yang Mempengaruhi Potensi Pertumbuhan Klaster Industri Batik Tanjungbumi,0.0026913189178905794,0.9946237645703558,0.0026849165117535387
MENGIDENTIFIKASI HUBUNGAN KEPUASAN KONSUMEN DAN  KEINGINAN PEMBAYARAN DENGAN MENGGUNAKAN METODE KANONIKAL KORELASI ,0.0017797128286147499,0.22736701254923453,0.7708532746221507
Optimasi Parameter Pemotongan CNC Turning Terhadap Kualitas Produk dan Konsumsi Energi Menggunakan Response Surface Methodology (RSM),0.0016376654406356525,0.0016388457488962394,0.9967234888104681
PENDEKATAN DMAI UNTUK MEMINIMASI PEMBOROSAN DAN MENINGKATKAN KUALITAS PRODUK PADA PT JAPFA COMFEED INDONESIA Tbk UNIT MARGOMULYO,0.0015394210809893231,0.9969312406179245,0.0015293383010863064
"efek jumlah takaran cat, thinner dan tekanan angin terhadap tingkat kerataan hasil pengectan",0.0017978611719219112,0.12613915955297797,0.8720629792751001
"Percobaan Mesin Bubut : Efek Kecepatan Putar Spindle, Kedalaman Potong Dan Kecepatan Laju Pahat Terhadap Tingkat Kepresisian Produk Engsel Pintu",0.7077960534187318,0.0023306434045768038,0.2898733031766914
INDEKS KEPUASAN  MASYARAKAT  PADA PELAYANAN PUBLIK DI DINAS KEPENDUDUKAN DAN CATATAN SIPIL KABUPATEN BANGKALAN,0.8677968716605589,0.1292056049046211,0.0029975234348199767
PERANCANGAN DAN PENGEMBANGAN ALAT PENCACAH SAMPAH TYPE HORIZONTAL,0.24862310929927353,0.7503426449719585,0.0010342457287679417
"PENGARUH JENIS KRISTAL, ELEKTRODE POSITIF DAN ELEKTODE NEGATIF PADA TEGANGAN AWAL DAN LIFE TIME BATERAI KRISTAL",0.46309192032641155,0.0009224387579267082,0.5359856409156617
PENGARUH KOMPOSISI ABU SEKAM PADI TERHADAP KUAT TEKAN PADA PAVING BLOCK,0.0010516809668542145,0.0010564137358066456,0.9978919052973391
"IDENTIFIKASI PENGARUH STRATEGI GREEN MARKETING TERHADAP KEPUTUSAN MEMBELI KONSUMEN
(Studi Kasus UD. Kencana Batik TanjungbumiKabupatenBangkalan)
",0.0026744346097248486,0.994659902815646,0.0026656625746293607
APLIKASI MODEL TAM (Tecnology Acceptance Model) TERHADAP PENGGUNA LAYANAN INTERNET BANKING DI BANK BTN,0.0015564316786693037,0.885757064363226,0.11268650395810477
STRATEGI PEMASARAN PRODUK KOPIAH DIDASARKAN PADA PERSEPSI KONSUMEN,0.17708225303094524,0.8204983564322561,0.0024193905367986246
"ANALISIS STUDI REKAYASA NILAI (VALUE ENGINEERING)
TERHADAP PILIHAN PAKET WISATA
(Studi Kasus di CV. Cipta Wisata Indonesia)
",0.9971534251011064,0.0014215225528161656,0.0014250523460773482
"THE EFFECT OF TYPES OF COOLING, TYPES OF GROOVE WELDING AND WELDING CURRENTS AFFECT TO DISTORTION OF WELDING
(Design Of Experiment)
",0.001927488735983469,0.001926617950460019,0.9961458933135565
strategi pemasaran pada ukm batik,0.0026345557755898127,0.9947325250938898,0.0026329191305204686
pemilihan supplier penyedia tenaga kerja outsourcing dengan menggunakan metode electre (studikasus : PT. Semen Indonesia Tbk),0.0014821372221470938,0.0014759070750165323,0.9970419557028364
Optimasi Selang Waktu Antar Perawatan Pada Mesin Cetak U.G 5 (studi Kasus PT. Barata Indonesia),0.0022696072724270864,0.9954649380602879,0.002265454667284918
"SKRIPSI
PERANCANGAN TATA LETAK PADA GUDANG BARANG JADI MENGGUNAKAN METODE SHARED STORAGE
(Studi kasus pada PT. VARIA USAHA BETON)",0.4442061240531754,0.5010414871954227,0.05475238875140178
IDENTIFIKASI PERMASALAHAN MESIN DRYER DI PT. INDOGYPSUM,0.0019158374108994144,0.0019147604604290258,0.9961694021286717
"MANAJEMEN PROYEK PEMBANGUNAN APARTEMEN 
MENARA RUNGKUT DENGAN PENDEKETAN CRITICAL PATH 
METHOD dan PERT 
(Studi Kasus PT. Tata Bumi Raya)",0.9951063965950079,0.002453547161998886,0.0024400562429932435
USULAN PERBAIKAN KUALITAS DENGAN PENDEKATAN DMAI DAN FMEA,0.0015426711358982664,0.9969166065257208,0.0015407223383810977
USULAN PERBAIKAN DENGAN MENGGUNAKAN METODE OMAX (OBJECTIVE MATRIX) PADA DEPARTEMENT PEMBUATAN GULA (studi kasus PTPN X Djombang baru),0.0025461621745307516,0.9949167051170753,0.002537132708394045
"pengembangan blender bumbu bebek sonkem portabel (studi kasus : divisi usaha ""bekamp"" teknik industri UTM)",0.0019481624234303956,0.0019563495332053666,0.9960954880433642
perancangan dan pengembangan pengering sistem vakum ( studi kasus: cacing lumbricus rubellus),0.9957504437835504,0.0021324397763191885,0.0021171164401304517
Strategi Pengembangan Usaha Kapal Wisata AMIRA di Raja Ampat dengan Pendekatan Blue Ocean Strategy.,0.0019056361417910273,0.0019338406988309623,0.9961605231593781
